Loading DB...
done.
(98.81879991844622, 'Michele', 2665, 222953)
(98.83641300787833, 'Laurie', 1954, 165975)
(98.92757508785914, 'Hazel', 2664, 245745)
(98.92927675473712, 'Brooke', 2006, 185344)
(98.93231833088487, 'Audrey', 2878, 266678)
(98.95038237370025, 'Carol', 8655, 815931)
(99.00495307323236, 'Jo', 1796, 178698)
(99.0193982201709, 'Paige', 1330, 134301)
(99.04794054988618, 'Kristen', 2087, 217122)
(99.06140506105115, 'Marian', 1326, 139949)
(99.09731188456232, 'Kristin', 1629, 178832)
(99.12826645484357, 'Ruby', 2996, 340687)
(99.14235223545052, 'Renee', 1587, 183454)
(99.16151645593534, 'Frances', 4971, 587885)
(99.21128428759859, 'Lois', 2637, 331704)
(99.22093115518823, 'Maria', 4222, 537707)
(99.23016206062786, 'Holly', 1541, 198631)
(99.30278134525985, 'Doris', 3241, 461606)
(99.32544725779645, 'Rosa', 1173, 172720)
(99.34531005014901, 'Louise', 2188, 332016)
(99.37043494651525, 'Dolores', 1336, 210874)
(99.37557942956863, 'Terri', 916, 145780)
(99.3993162176707, 'Claudia', 759, 125597)
(99.40597226347415, 'Mattie', 780, 130527)
(99.42920327535712, 'Nora', 764, 133084)
(99.43875123757603, 'Lillie', 873, 154673)
(99.43987324997202, 'Joyce', 2853, 506496)
(99.449077853998, 'Gabrielle', 722, 130331)
(99.44937990780981, 'Annie', 1922, 347139)
(99.4525962965999, 'Mae', 601, 109190)
(99.46312738975955, 'Wilma', 754, 139689)
(99.46388353421474, 'Haley', 826, 153245)
(99.46505122429703, 'Alison', 589, 109515)
(99.46811168940579, 'Ethel', 1490, 278644)
(99.47864480910667, 'Jasmine', 1254, 239273)
(99.47919132616826, 'Dora', 550, 105055)
(99.4826517714058, 'Danielle', 1895, 364396)
(99.48961572122458, 'Kimberly', 4263, 830990)
(99.49539135890842, 'Thelma', 1142, 225172)
(99.49682323576128, 'Elsie', 887, 175393)
(99.50636333414874, 'Minnie', 787, 158642)
(99.5111961593984, 'Georgia', 728, 148207)
(99.5234018813843, 'Juanita', 991, 206941)
(99.52346724170062, 'Yolanda', 537, 112152)
(99.54070951223278, 'Norma', 1279, 277194)
(99.5438880266964, 'Daisy', 626, 136621)
(99.5446605333644, 'Roberta', 782, 170958)
(99.5510425310457, 'Bertha', 936, 207547)
(99.55301013017683, 'Lorraine', 935, 208242)
(99.55370871805643, 'Carrie', 1190, 265452)
(99.55490322944847, 'Erica', 1025, 229262)
(99.55625374512123, 'Erika', 548, 122946)
(99.56330328826573, 'Rose', 2093, 477187)
(99.56835712152181, 'Bessie', 737, 170006)
(99.5724626685827, 'Florence', 1437, 334674)
(99.57263068329364, 'Sharon', 3094, 720870)
(99.57459379615953, 'Kylie', 432, 101118)
(99.57662960729793, 'Sherry', 976, 229555)
(99.5783059406181, 'Gloria', 1737, 410173)
(99.58198574787615, 'Tammy', 1392, 331611)
(99.58265421000453, 'Christina', 1987, 474117)
(99.58942143798977, 'Ida', 766, 185800)
(99.59151315067116, 'Marie', 2195, 535154)
(99.59827202616914, 'Michelle', 3252, 806251)
(99.6024814405713, 'Yvonne', 619, 155097)
(99.60341610545252, 'Nellie', 593, 148934)
(99.6038357733876, 'Monica', 982, 246895)
(99.60732775150198, 'Vanessa', 983, 249353)
(99.61012944780316, 'Zoe', 434, 110885)
(99.61371883413321, 'Eva', 990, 255300)
(99.61441666089446, 'Veronica', 835, 215720)
(99.61457971837503, 'Beatrice', 733, 189449)
(99.61701458564198, 'Gladys', 1023, 266089)
(99.61757390458027, 'Brandi', 389, 101330)
(99.6179763827859, 'Julia', 1724, 449557)
(99.61828483789887, 'Irene', 1344, 350751)
(99.61882875029717, 'Esther', 962, 251418)
(99.61970657095111, 'Sylvia', 908, 237855)
(99.62058446938315, 'Margie', 403, 105813)
(99.62123049381137, 'Alexandra', 859, 225928)
(99.62277524019531, 'Jennie', 479, 126501)
(99.63030472298578, 'Clara', 1006, 271110)
(99.6332527210282, 'Mary', 15159, 4118205)
(99.63448743768453, 'Denise', 1363, 371538)
(99.63534265150325, 'Wendy', 952, 260115)
